Country,Region,  Ranking Status Index,  S | Status Index,  Ranking Democracy Status,  SI | Democracy Status,  Q1 | Stateness,  Q1.1 | Monopoly on the use of force,  Q1.2 | State identity,  Q1.3 | No interference of religious dogmas,  Q1.4 | Basic administration,  Q2 | Political Participation,  Q2.1 | Free and fair elections,  Q2.2 | Effective power to govern,  Q2.3 | Association / assembly rights,  Q2.4 | Freedom of expression,  Q3 | Rule of Law,  Q3.1 | Separation of powers,  Q3.2 | Independent judiciary,  Q3.3 | Prosecution of office abuse,  Q3.4 | Civil rights,  Q4 | Stability of Democratic Institutions,  Q4.1 | Performance of democratic institutions,  Q4.2 | Commitment to democratic institutions,  Q5 | Political and Social Integration,  Q5.1 | Party system,  Q5.2 | Interest groups,  Q5.4 | Social capital,  Ranking Economy Status,  SII | Economy Status,  Q6 | Level of Socioeconomic Development,  Q6.1 | Socioeconomic barriers,  Q7 | Organization of the Market and Competition,  Q7.1 | Market organization,  Q7.2 | Competition policy,  Q7.3 | Liberalization of foreign trade,  Q7.4 | Banking system,  Q8 | Monetary and Fiscal Stability,  Q8.1 | Monetary stability,  Q8.2 | Fiscal stability,  Q9 | Private Property,  Q9.1 | Property rights,  Q9.2 | Private enterprise,  Q10 | Welfare Regime,  Q10.1 | Social safety nets,  Q10.2 | Equal opportunity,  Q11 | Economic Performance,  Q11.1 | Output strength,  Q12 | Sustainability,  Q12.1 | Environmental policy,  Q12.2 | Education / R&D policy,  Ranking Governance Index,  G | Governance Index,  Q13 | Level of Difficulty,  Q13.1 | Structural constraints,  Q13.2 | Civil society traditions,  Q13.3 | Conflict intensity,  Q13.4 | GNI p.c. Atlas method rescaled,  Q13.5 | UN Educ. Index rescaled,  Q13.6 | BTI Stateness & Rule of Law,  GII | Governance Performance,  Q14 | Steering Capability,  Q14.1 | Prioritization,  Q14.2 | Implementation,  Q14.3 | Policy learning,  Q15 | Resource Efficiency,  Q15.1 | Efficient use of assets,  Q15.2 | Policy coordination,  Q15.3 | Anti-corruption policy,  Q16 | Consensus-Building,  Q16.1 | Consensus on goals,  Q16.2 | Anti-democratic actors,  Q16.3 | Cleavage / conflict management,  Q17 | International Cooperation,  Q17.1 | Effective use of support,  Q17.2 | Credibility,  Q17.3 | Regional cooperation,  Total,Democracy/Autocracy,  S | Status Index.1,  Category,Status Index,  SI | Democracy Status.1,  Category.1,Democracy Status,  SII | Economy Status.1,  Category.2,Economy Status,  G | Governance Index.1,  Category.3,Governance Index,  Q13 | Level of Difficulty.1,  Category.4,0.4,  GII | Governance Performance.1,  Category.5,Governance Performance,Year
Sri Lanka,7,48,6.171428571,60,5.95,6.5,7,5,7,7,6.25,6,8,6,5,5,6,6,4,4,6,6,6,6,6,6,5,43,6.392857143,5,5,7.25,8,7,7,7,6,7,5,8,8,8,6,6,6,7,7,5.5,5,6,61,5.253194444,5.875,6,5,8,8,3,5.25,5.783333333,5,5,5,5,5.333333333,5,6,5,5.8,6,7,6,7,6,6,9,0,Dem.,6.17,3,Limited,5.95,3,Highly defective democracy,6.39,3,Limited,5.25,3,Moderate,5.9,3,Moderate,5.783333333,3,Fair,2010
Sudan,4,115,3.526190476,118,3.016666667,3.5,4,4,3,3,3.5,2,1,6,5,1.75,2,3,1,1,2,2,2,4.333333333,3,5,5,104,4.035714286,2,2,3.25,3,2,5,3,7,7,7,4.5,4,5,1.5,1,2,7,7,3,2,4,110,3.266203704,8.229166667,8,6,9,9,9,8.375,3.4,4,4,4,4,2.666666667,3,3,2,3.6,6,4,3,3.333333333,2,4,4,4,Aut.,3.53,5,Failed,3.02,5,Hard-line autocracy,4.04,4,Very limited,3.27,4,Weak,8.2,2,Substantial,3.4,4,Flawed,2010
Syria,4,108,3.88452381,115,3.233333333,7,8,7,7,6,2.25,3,2,2,2,2.25,2,2,3,2,2,2,2,2.666666667,1,3,4,94,4.535714286,4,4,2.75,3,1,5,2,6.5,7,6,4.5,4,5,4,4,4,7,7,3,3,3,117,2.767916667,6.0625,5,9,5,7,4,6.375,3.033333333,3.333333333,3,3,4,3,3,4,2,2.8,3,1,5,3,3,3,3,6,Aut.,3.88,5,Failed,3.23,5,Hard-line autocracy,4.54,4,Very limited,2.77,5,Failed,6.1,3,Moderate,3.033333333,4,Flawed,2010
Taiwan,7,3,9.392857143,5,9.5,10,10,10,10,10,10,10,10,10,10,9.75,10,10,9,10,9,8,10,8.75,9,9,8,2,9.285714286,10,10,9.5,9,10,10,9,10,10,10,9.5,10,9,9,9,9,8,8,9,8,10,7,7.120717593,2.1875,2,5,3,1,1,1.125,8.616666667,8.666666667,8,9,9,8,8,8,8,8.8,10,10,7,9,9,8,10,0,Dem.,9.39,1,Highly advanced,9.5,1,Democracy in consolidation,9.29,1,Highly advanced,7.12,1,Very good,2.2,5,Negligible,8.616666667,1,Excellent,2010
Tajikistan,6,118,3.422619048,103,3.666666667,7.25,7,7,9,6,3,3,2,4,3,2.75,3,3,2,3,2,2,2,3.333333333,3,3,4,120,3.178571429,2,2,3.25,3,3,4,3,3.5,4,3,3,3,3,3.5,3,4,4,4,3,3,3,115,2.966481481,6.5,8,8,5,10,2,6,3.216666667,3,3,3,3,3,2,5,2,3.2,2,2,3,3.666666667,4,2,5,5,Aut.,3.42,5,Failed,3.67,5,Hard-line autocracy,3.18,4,Very limited,2.97,5,Failed,6.5,2,Substantial,3.216666667,4,Flawed,2010
Tanzania,5,67,5.575,56,6.15,7.25,7,8,8,6,6.25,6,7,6,6,6,7,6,5,6,6,6,6,5.25,6,4,5,81,5,3,3,5.5,5,5,6,6,6.5,6,7,6,6,6,4,4,4,6,6,4,4,4,60,5.291521991,6.5625,7,7,5,9,7,4.375,5.729166667,5.333333333,6,5,5,4.333333333,4,5,4,6.25,6,7,7,7,7,7,7,0,Dem.,5.58,3,Limited,6.15,2,Defective democracy,5,3,Limited,5.29,3,Moderate,6.6,2,Substantial,5.729166667,3,Fair,2010
Thailand,7,59,5.835714286,69,5.35,7,6,7,7,8,5.5,6,4,7,5,5.5,5,5,6,6,4,4,4,4.75,4,5,5,46,6.321428571,6,6,7.75,7,7,9,8,6.5,7,6,7,7,7,6,6,6,5,5,6,6,6,76,4.581311728,5.291666667,5,6,8,6,2,4.75,5.116666667,5.333333333,5,5,6,5,5,5,5,3.8,5,3,3,6.333333333,6,6,7,0,Dem.,5.84,3,Limited,5.35,3,Highly defective democracy,6.32,3,Limited,4.58,3,Moderate,5.3,3,Moderate,5.116666667,3,Fair,2010
Togo,3,104,4.252380952,80,4.683333333,8,8,9,9,6,4.75,5,2,6,6,4,4,4,3,5,2,2,2,4.666666667,4,5,5,112,3.821428571,2,2,4.75,4,4,5,6,6,6,6,5,5,5,2.5,3,2,4,4,2.5,2,3,74,4.700802469,7.166666667,8,7,4,10,9,5,5.016666667,4,3,4,5,4,4,5,3,5.4,6,6,5,6.666666667,6,7,7,2,Aut.,4.25,4,Very limited,4.68,4,Moderate autocracy,3.82,4,Very limited,4.7,3,Moderate,7.2,2,Substantial,5.016666667,3,Fair,2010
Tunisia,4,80,4.980952381,102,3.783333333,8,8,9,8,7,2.5,3,2,3,2,3.75,3,4,4,4,2,2,2,2.666666667,2,3,3,51,6.178571429,4,4,6.25,8,5,7,5,7,7,7,6,6,6,6.5,6,7,8,8,5.5,5,6,87,4.317062114,5.020833333,4,8,2,6,5,5.125,4.854166667,4.333333333,4,5,4,5,5,7,3,3.75,5,1,7,6.333333333,6,6,7,5,Aut.,4.98,4,Very limited,3.78,5,Hard-line autocracy,6.18,3,Limited,4.32,3,Moderate,5,3,Moderate,4.854166667,4,Flawed,2010
Turkey,4,20,7.539285714,30,7.65,8,8,7,8,9,7.75,8,8,8,7,7.25,8,7,7,7,8,8,8,7.25,6,8,7,22,7.428571429,5,5,8.5,8,8,9,9,8.5,9,8,8.5,8,9,7,7,7,8,8,6.5,5,8,23,6.368796296,3.729166667,3,5,5,3,3,3.375,7.4,8,9,8,7,6.666666667,6,9,5,6.6,9,7,6,8.333333333,9,9,7,0,Dem.,7.54,2,Advanced,7.65,2,Defective democracy,7.43,2,Advanced,6.37,2,Good,3.7,4,Minor,7.4,2,Sound,2010
Turkmenistan,6,114,3.552380952,124,2.783333333,7.75,9,7,9,6,1.25,2,1,1,1,2.25,2,3,3,1,1,1,1,1.666666667,1,2,2,96,4.321428571,4,4,1.75,2,2,2,1,5.5,5,6,3,3,3,4,4,4,8,8,4,3,5,119,2.28,5.5,5,10,4,7,1,6,2.533333333,3,3,3,3,2,2,2,2,1.8,2,1,3,3.333333333,3,2,5,6,Aut.,3.55,5,Failed,2.78,5,Hard-line autocracy,4.32,4,Very limited,2.28,5,Failed,5.5,3,Moderate,2.533333333,5,Poor,2010
Uganda,5,41,6.335714286,42,6.85,7.75,7,8,9,7,6.5,6,8,6,6,6.5,7,7,6,6,7,7,7,6.5,7,6,6,60,5.821428571,4,4,5.75,6,4,7,6,8,8,8,6,5,7,5,4,6,7,7,5,5,5,29,6.070987654,5.979166667,7,5,4,10,6,3.875,6.666666667,7.333333333,7,7,8,5.666666667,6,7,4,6,7,6,6,7.666666667,8,7,8,0,Dem.,6.34,3,Limited,6.85,2,Defective democracy,5.82,3,Limited,6.07,2,Good,6,3,Moderate,6.666666667,2,Sound,2010
Ukraine,6,37,6.553571429,37,7,8.75,9,9,9,8,7.75,8,7,8,8,6.25,6,6,5,8,6.5,6,7,5.75,5,5,6,55,6.107142857,5,5,6.75,6,6,8,7,6.5,7,6,6,6,6,6,6,6,7,7,5.5,5,6,66,4.936080247,4.083333333,5,5,3,7,1,3.5,5.683333333,5.666666667,5,6,6,4,4,4,4,6.4,9,7,7,6.666666667,6,6,8,0,Dem.,6.55,3,Limited,7,2,Defective democracy,6.11,3,Limited,4.94,3,Moderate,4.1,4,Minor,5.683333333,3,Fair,2010
United Arab Emirates,4,60,5.825,92,4.15,8.25,10,8,7,8,3,3,1,3,5,4.5,2,4,6,6,2,2,2,3,1,3,5,21,7.5,7,7,7,7,4,9,8,8.5,8,9,6.5,6,7,8,8,8,9,9,6.5,5,8,55,5.415306713,3.604166667,2,7,3,1,4,4.625,6.3125,5,5,5,5,7,6,8,7,5.25,7,2,8,8,8,7,9,4,Aut.,5.83,3,Limited,4.15,4,Moderate autocracy,7.5,2,Advanced,5.42,3,Moderate,3.6,4,Minor,6.3125,2,Sound,2010
Uruguay,2,5,9.253571429,1,9.9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.5,9,10,9,11,8.607142857,9,9,8.25,7,8,9,9,9,9,9,9,10,8,9,9,9,9,9,7,7,7,1,7.557654321,1.833333333,2,2,1,4,1,1,9.233333333,9.333333333,10,9,9,8,8,8,8,9.6,10,10,9,10,10,10,10,0,Dem.,9.25,1,Highly advanced,9.9,1,Democracy in consolidation,8.61,1,Highly advanced,7.56,1,Very good,1.8,5,Negligible,9.233333333,1,Excellent,2010
Uzbekistan,6,120,3.253571429,119,2.9,7.25,7,7,9,6,2,2,2,2,2,2.25,2,3,2,2,1,1,1,2,1,2,3,117,3.607142857,3,3,2.25,2,3,2,2,3.5,3,4,3,3,3,4.5,5,4,5,5,4,3,5,124,2.097685185,6.041666667,7,8,5,9,1,6.25,2.3,2,3,2,1,2.333333333,2,3,2,2.2,2,2,3,2.666666667,3,2,3,6,Aut.,3.25,5,Failed,2.9,5,Hard-line autocracy,3.61,4,Very limited,2.1,5,Failed,6,3,Moderate,2.3,5,Poor,2010
Venezuela,2,94,4.541666667,86,4.333333333,8.25,7,9,10,7,4.5,6,2,6,4,3.25,2,3,2,6,2,2,2,3.666666667,3,3,5,88,4.75,6,6,4.25,3,4,4,6,3,3,3,3,3,3,6.5,6,7,6,6,4.5,3,6,122,2.187056327,4.041666667,4,4,5,4,2,5.25,2.520833333,2,2,2,2,2.666666667,3,3,2,2.75,3,3,1,2.666666667,2,2,4,2,Aut.,4.54,4,Very limited,4.33,4,Moderate autocracy,4.75,4,Very limited,2.19,5,Failed,4,4,Minor,2.520833333,5,Poor,2010
Vietnam,7,89,4.614285714,114,3.3,9,10,8,10,8,1.75,1,2,2,2,2.25,1,2,3,3,1.5,1,2,2,1,2,3,59,5.928571429,5,5,5,4,5,7,4,6.5,6,7,5,5,5,5.5,6,5,9,9,5.5,5,6,66,4.93779321,5.895833333,5,9,4,9,3,5.375,5.433333333,5,5,5,5,5,5,6,4,4.4,6,1,7,7.333333333,6,8,8,6,Aut.,4.61,4,Very limited,3.3,5,Hard-line autocracy,5.93,3,Limited,4.94,3,Moderate,5.9,3,Moderate,5.433333333,3,Fair,2010
Yemen,4,105,4.080952381,87,4.233333333,6.25,7,8,6,4,4.25,5,2,6,4,4,4,4,4,4,2,2,2,4.666666667,4,5,5,107,3.928571429,2,2,4.5,5,3,6,4,6,6,6,5,4,6,3,3,3,4,4,3,3,3,96,4.043194444,7.3125,8,6,6,9,9,5.875,4.3,3.333333333,3,3,4,3,3,3,3,4.2,5,2,4,6.666666667,5,6,9,2,Aut.,4.08,4,Very limited,4.23,4,Moderate autocracy,3.93,4,Very limited,4.04,4,Weak,7.3,2,Substantial,4.3,4,Flawed,2010
Zambia,5,53,5.985714286,44,6.65,8,8,9,8,7,7,7,7,7,7,6.25,7,6,5,7,6.5,6,7,5.5,4,5,6,73,5.321428571,3,3,6.25,6,6,7,6,7,7,7,6.5,6,7,4.5,4,5,6,6,4,4,4,41,5.687297454,5.8125,7,6,3,9,6,3.875,6.270833333,6.333333333,7,6,6,4.666666667,5,5,4,6.75,7,7,7,7.333333333,7,7,8,0,Dem.,5.99,3,Limited,6.65,2,Defective democracy,5.32,3,Limited,5.69,2,Good,5.8,3,Moderate,6.270833333,2,Sound,2010
Zimbabwe,5,122,3.010714286,100,3.95,7,6,9,9,4,3,3,2,4,3,2.75,3,3,3,2,2,2,2,5,6,4,5,125,2.071428571,2,2,2.5,2,2,2,4,1,1,1,2.5,2,3,2.5,2,3,1,1,3,3,3,127,1.497662037,6.6875,7,7,6,10,4,6.125,1.616666667,1.333333333,2,1,1,1.333333333,1,2,1,1.8,3,3,1,2,2,1,3,5,Aut.,3.01,5,Failed,3.95,5,Hard-line autocracy,2.07,5,Rudimentary,1.5,5,Failed,6.7,2,Substantial,1.616666667,5,Poor,2010
Afghanistan,7,120,3.136904762,108,3.416666667,3.25,2,6,3,2,4.75,6,3,6,4,3.75,5,4,3,3,3,3,3,2.333333333,2,1,4,119,2.857142857,1,1,3,3,2,5,2,4.5,5,4,3.5,2,5,1.5,1,2,5,5,1.5,2,1,89,4.441666667,9.416666667,10,10,9,10,10,7.5,4.5,4.333333333,4,4,5,2.333333333,3,3,1,4,3,4,4,7.333333333,8,7,7,3,Aut.,3.14,5,Failed,3.42,5,Hard-line autocracy,2.86,5,Rudimentary,4.44,3,Moderate,9.4,1,Massive,4.5,4,Flawed,2008
Albania,1,33,7.071428571,32,7.5,8.5,8,9,10,7,8.25,8,8,9,8,6.25,7,5,5,8,8,7,9,6.5,6,6,6,40,6.642857143,6,6,7.5,6,7,10,7,8.5,9,8,6.5,6,7,6,6,6,7,7,5,5,5,45,5.579675926,4.4375,6,7,2,6,2,3.625,6.366666667,6.333333333,7,6,6,4.666666667,4,6,4,6.8,9,7,5,7.666666667,7,7,9,0,Dem.,7.07,2,Advanced,7.5,2,Defective democracy,6.64,3,Limited,5.58,3,Moderate,4.4,4,Minor,6.366666667,2,Sound,2008
Algeria,4,83,4.722619048,82,4.266666667,6.75,6,8,7,6,4,4,2,5,5,4.25,4,4,4,5,2,2,2,4.333333333,4,5,4,71,5.178571429,5,5,4.25,4,4,6,3,7.5,7,8,5,6,4,4.5,5,4,6,6,4,4,4,97,3.880092593,6.083333333,7,6,7,6,5,5.5,4.25,4,4,4,4,3.666666667,3,4,4,4,4,3,3,5.333333333,5,6,5,2,Aut.,4.72,4,Very limited,4.27,4,Moderate autocracy,5.18,3,Limited,3.88,4,Weak,6.1,3,Moderate,4.25,4,Flawed,2008
Angola,5,105,3.822619048,90,3.966666667,7.25,6,9,10,4,3.5,1,2,6,5,2.75,3,2,3,3,2,2,2,4.333333333,3,5,5,111,3.678571429,2,2,3.25,3,2,3,5,6,5,7,4.5,4,5,2,2,2,6,6,2,2,2,108,3.114259259,6.833333333,7,8,3,8,9,6,3.35,2.666666667,2,3,3,2.666666667,2,4,2,3.4,3,3,3,4.666666667,3,5,6,4,Aut.,3.82,5,Failed,3.97,5,Hard-line autocracy,3.68,4,Very limited,3.11,4,Weak,6.8,2,Substantial,3.35,4,Flawed,2008
Argentina,2,26,7.335714286,26,7.85,9,8,10,10,8,9.5,10,10,10,8,5.75,5,6,5,7,8,7,9,7,6,6,7,32,6.821428571,7,7,6.25,6,5,7,7,6.5,7,6,7,7,7,6.5,6,7,9,9,5.5,5,6,33,5.907986111,3.4375,4,4,3,5,1,3.625,6.916666667,6.666666667,7,7,6,6,6,7,5,8,9,9,8,7,7,6,8,0,Dem.,7.34,2,Advanced,7.85,2,Defective democracy,6.82,3,Limited,5.91,2,Good,3.4,4,Minor,6.916666667,2,Sound,2008
Armenia,6,41,6.410714286,65,6,8.75,9,9,9,8,5.25,6,5,6,4,4.5,4,4,4,6,6,6,6,5.5,6,5,4,32,6.821428571,4,4,6.75,6,4,10,7,9,9,9,8,8,8,5.5,6,5,9,9,5.5,6,5,56,5.165231481,4.395833333,6,4,3,8,1,4.375,5.9,6,6,6,6,5,6,5,4,5.6,7,7,6,7,7,8,6,0,Dem.,6.41,3,Limited,6,2,Defective democracy,6.82,3,Limited,5.17,3,Moderate,4.4,4,Minor,5.9,3,Fair,2008
Azerbaijan,6,87,4.507142857,97,3.8,6.75,6,6,9,6,3,3,2,3,4,4.25,4,4,4,5,2,2,2,3,3,3,3,70,5.214285714,4,4,5,5,4,6,5,7,7,7,5,5,5,4.5,4,5,7,7,4,4,4,99,3.847067901,5.416666667,6,7,4,8,2,5.5,4.283333333,3.666666667,3,4,4,4,4,5,3,3.8,5,4,4,5.666666667,6,6,5,3,Aut.,4.51,4,Very limited,3.8,5,Hard-line autocracy,5.21,3,Limited,3.85,4,Weak,5.4,3,Moderate,4.283333333,4,Flawed,2008
Bahrain,4,56,6.013095238,77,4.633333333,8.25,10,7,7,9,3.25,3,2,4,4,5,4,5,4,7,2,2,2,4.666666667,3,5,6,21,7.392857143,7,7,7.75,8,6,8,9,9,9,9,7.5,8,7,6,7,5,8,8,6.5,4,9,78,4.656064815,3.5625,4,5,5,1,2,4.375,5.433333333,4.666666667,4,5,5,6,6,6,6,4.4,6,4,3,6.666666667,5,7,8,2,Aut.,6.01,3,Limited,4.63,4,Moderate autocracy,7.39,2,Advanced,4.66,3,Moderate,3.6,4,Minor,5.433333333,3,Fair,2008
Bangladesh,7,68,5.528571429,66,5.95,7,7,8,7,6,7,7,7,7,7,4.5,5,5,3,5,5.5,5,6,5.75,6,5,6,74,5.107142857,4,4,5.75,5,7,7,4,6.5,7,6,6.5,6,7,3,3,3,6,6,4,4,4,93,4.143333333,7.375,7,7,6,9,10,5.25,4.4,3.333333333,3,5,2,2.333333333,2,4,1,4.6,6,7,3,7.333333333,7,7,8,0,Dem.,5.53,3,Limited,5.95,3,Highly defective democracy,5.11,3,Limited,4.14,4,Weak,7.4,2,Substantial,4.4,4,Flawed,2008
Belarus,6,89,4.466666667,93,3.933333333,8.5,10,9,9,6,2.5,2,2,3,3,3,2,4,4,2,2,2,2,3.666666667,3,4,4,78,5,7,7,4,3,6,5,2,4.5,5,4,2,2,2,6,7,5,6,6,5.5,6,5,110,2.897237654,4.708333333,6,7,3,6,1,5.25,3.283333333,2.333333333,3,2,2,4.666666667,3,6,5,2.8,2,2,4,3.333333333,4,2,4,6,Aut.,4.47,4,Very limited,3.93,5,Hard-line autocracy,5,3,Limited,2.9,5,Failed,4.7,3,Moderate,3.283333333,4,Flawed,2008
Benin,3,43,6.342857143,25,7.9,8.25,8,9,10,6,8.75,9,8,10,8,7.25,8,7,6,8,8.5,7,10,6.75,4,7,7,87,4.785714286,2,2,6,5,5,8,6,7.5,9,6,5,5,5,3.5,3,4,7,7,2.5,3,2,28,6.200327932,6.208333333,8,4,3,9,10,3.25,6.770833333,5.666666667,6,6,5,5,5,5,5,7.75,8,9,9,8.666666667,8,9,9,0,Dem.,6.34,3,Limited,7.9,2,Defective democracy,4.79,4,Very limited,6.2,2,Good,6.2,3,Moderate,6.770833333,2,Sound,2008
Bhutan,7,110,3.714285714,99,3.75,6.5,8,6,7,5,2.75,4,1,2,4,5,3,5,7,5,1.5,1,2,3,1,3,5,111,3.678571429,2,2,1.75,3,2,1,1,4.5,1,8,5,4,6,3,3,3,5,5,4.5,7,2,61,5.018101852,7.208333333,6,9,5,8,10,5.25,5.35,5,5,5,5,5.666666667,5,6,6,3.4,3,2,4,7.333333333,9,9,4,4,Aut.,3.71,5,Failed,3.75,5,Hard-line autocracy,3.68,4,Very limited,5.02,3,Moderate,7.2,2,Substantial,5.35,3,Fair,2008
Bolivia,2,64,5.753571429,56,6.4,7.5,6,8,9,7,7.75,9,7,8,7,5.75,6,6,5,6,6,6,6,5,4,6,5,74,5.107142857,3,3,5.75,5,6,5,7,7,7,7,5,5,5,4.5,4,5,6,6,4.5,5,4,75,4.732291667,5.5625,7,6,6,8,2,4.375,5.25,4.666666667,4,5,5,4,4,4,4,6,5,6,5,6.333333333,7,6,6,0,Dem.,5.75,3,Limited,6.4,2,Defective democracy,5.11,3,Limited,4.73,3,Moderate,5.6,3,Moderate,5.25,3,Fair,2008
Bosnia and Herzegovina,1,40,6.510714286,48,6.7,7,8,5,8,7,8.5,9,8,9,8,6.75,8,6,6,7,6,6,6,5.25,5,5,5,49,6.321428571,6,6,7.25,6,8,8,7,8.5,9,8,6.5,7,6,5.5,6,5,5,5,5.5,6,5,79,4.610763889,4.520833333,5,5,5,6,2,4.125,5.25,5.333333333,5,5,6,4.333333333,4,4,5,5,7,7,3,6.333333333,7,5,7,0,Dem.,6.51,3,Limited,6.7,2,Defective democracy,6.32,3,Limited,4.61,3,Moderate,4.5,3,Moderate,5.25,3,Fair,2008
Botswana,5,19,7.939285714,20,8.45,9,10,8,10,8,9,9,10,9,8,8.25,8,9,8,8,8.5,8,9,7.5,8,6,7,20,7.428571429,5,5,8.5,8,7,10,9,8.5,8,9,8,9,7,6.5,6,7,9,9,6.5,7,6,3,7.269965278,4.0625,6,5,2,5,4,2.375,8.375,7.666666667,9,7,7,8.333333333,8,9,8,8.5,9,9,8,9,9,9,9,0,Dem.,7.94,2,Advanced,8.45,1,Democracy in consolidation,7.43,2,Advanced,7.27,1,Very good,4.1,4,Minor,8.375,1,Excellent,2008
Brazil,2,20,7.903571429,24,7.95,8.5,7,9,10,8,9,10,9,9,8,7.5,9,7,7,7,8,7,9,6.75,6,7,7,18,7.857142857,6,6,8,7,9,7,9,10,10,10,8.5,9,8,7,7,7,9,9,6.5,6,7,17,6.701851852,3.5,5,3,3,5,2,3,7.833333333,7,9,6,6,6.333333333,7,6,6,8,9,8,7,10,10,10,10,0,Dem.,7.9,2,Advanced,7.95,2,Defective democracy,7.86,2,Advanced,6.7,2,Good,3.5,4,Minor,7.833333333,2,Sound,2008
Bulgaria,1,15,8.439285714,15,8.7,9.5,10,9,9,10,9.25,10,9,10,8,8.5,9,8,8,9,9,9,9,7.25,6,8,7,14,8.178571429,7,7,8.75,8,9,10,8,9.5,9,10,9,9,9,7.5,7,8,8,8,7.5,8,7,13,6.75691358,3.166666667,4,4,3,5,1,2,7.966666667,7.666666667,8,8,7,7,8,6,7,8.2,9,9,7,9,9,8,10,0,Dem.,8.44,2,Advanced,8.7,1,Democracy in consolidation,8.18,1,Highly advanced,6.76,2,Good,3.2,4,Minor,7.966666667,2,Sound,2008
Burkina Faso,3,72,5.392857143,59,6.25,8.5,9,9,10,6,6.5,7,7,6,6,4.5,5,4,4,5,5.5,5,6,6.25,6,5,5,92,4.535714286,1,1,4.75,3,6,5,5,8,9,7,5.5,5,6,3,3,3,6,6,3.5,5,2,84,4.561574074,6.75,9,5,2,10,10,4.5,4.916666667,4,4,4,4,3.666666667,3,5,3,5,6,5,6,7,7,7,7,0,Dem.,5.39,4,Very limited,6.25,2,Defective democracy,4.54,4,Very limited,4.56,3,Moderate,6.8,2,Substantial,4.916666667,4,Flawed,2008
Burundi,5,82,4.775,69,5.8,7.25,6,8,8,7,7,8,7,7,6,5,5,5,4,6,5,5,5,4.75,5,4,4,109,3.75,3,3,3.75,4,4,4,3,4.5,4,5,4.5,4,5,3,3,3,4,4,3.5,4,3,70,4.801604938,7.645833333,9,8,5,10,9,4.875,5.066666667,4.333333333,4,3,6,3.666666667,4,3,4,5.6,6,6,7,6.666666667,7,6,7,0,Dem.,4.78,4,Very limited,5.8,3,Highly defective democracy,3.75,4,Very limited,4.8,3,Moderate,7.6,2,Substantial,5.066666667,3,Fair,2008
Cambodia,7,88,4.477380952,84,4.133333333,7.75,8,8,10,5,4.25,5,2,5,5,3,3,3,2,4,2,2,2,3.666666667,4,4,3,84,4.821428571,4,4,4.75,5,4,6,4,7,7,7,6,5,7,3,3,3,6,6,3,3,3,100,3.820972222,6.9375,8,9,4,9,6,5.625,4.1,3.333333333,4,3,3,3,3,4,2,4.4,4,5,6,5.666666667,4,6,7,3,Aut.,4.48,4,Very limited,4.13,4,Moderate autocracy,4.82,4,Very limited,3.82,4,Weak,6.9,2,Substantial,4.1,4,Flawed,2008
Cameroon,3,90,4.45952381,84,4.133333333,6.5,7,5,9,5,3.5,3,2,5,4,4,4,4,4,4,2,2,2,4.666666667,5,5,4,87,4.785714286,3,3,5,5,5,5,5,7,9,5,4.5,4,5,4,4,4,6,6,4,4,4,105,3.393441358,6.458333333,6,7,6,8,6,5.75,3.683333333,3.333333333,2,4,4,3.333333333,3,4,3,3.4,4,4,3,4.666666667,5,5,4,2,Aut.,4.46,4,Very limited,4.13,4,Moderate autocracy,4.79,4,Very limited,3.39,4,Weak,6.5,2,Substantial,3.683333333,4,Flawed,2008
Central African Republic,3,104,3.877380952,93,3.933333333,4,2,4,9,1,5.25,6,3,6,6,3.75,6,2,3,4,3,3,3,3.666666667,5,3,3,107,3.821428571,1,1,4.25,3,4,6,4,6.5,9,4,3.5,3,4,2.5,2,3,6,6,3,3,3,82,4.580324074,8.854166667,10,8,8,10,10,7.125,4.7,4,3,4,5,3.666666667,3,4,4,4.8,6,4,5,6.333333333,7,6,6,2,Aut.,3.88,5,Failed,3.93,5,Hard-line autocracy,3.82,4,Very limited,4.58,3,Moderate,8.9,1,Massive,4.7,4,Flawed,2008
Chad,3,116,3.238095238,116,2.833333333,5.25,3,8,8,2,2.5,3,1,4,2,1.75,1,2,2,2,2,2,2,2.666666667,2,3,3,113,3.642857143,1,1,5,3,6,6,5,5,7,3,3.5,3,4,2.5,3,2,6,6,2.5,3,2,114,2.608796296,8.75,9,9,8,9,10,7.5,2.683333333,2,1,3,2,2.333333333,2,3,2,2.4,2,2,2,4,3,5,4,6,Aut.,3.24,5,Failed,2.83,5,Hard-line autocracy,3.64,4,Very limited,2.61,5,Failed,8.8,1,Massive,2.683333333,5,Poor,2008
Chile,2,8,8.989285714,9,9.3,9.75,10,10,9,10,9.5,9,9,10,10,9.25,10,9,9,9,10,10,10,8,9,8,7,11,8.678571429,8,8,9.75,10,9,10,10,10,10,10,10,10,10,7.5,8,7,9,9,6.5,7,6,1,7.552623457,2.416666667,3,3,2,4,1,1.5,9.083333333,9,10,9,8,8.666666667,9,8,9,9,10,9,9,9.666666667,10,10,9,0,Dem.,8.99,1,Highly advanced,9.3,1,Democracy in consolidation,8.68,1,Highly advanced,7.55,1,Very good,2.4,5,Negligible,9.083333333,1,Excellent,2008
